sq_mt_built,n_rooms,n_bathrooms,has_lift,has_parking,is_exterior,floor,energy_certificate,neighborhood,house_type,rent_price,buy_price
137,4,3,True,True,True,0,bad,Cuatro Caminos,flat,2170,720000
135,5,2,True,False,True,6,unknown,Ventilla-Almenara,flat,1712,520000
191,4,2,True,True,True,7,unknown,Ventilla-Almenara,attic,2148,710000
118,4,2,True,False,True,1,bad,Cuzco-Castillejos,flat,1428,395000
116,3,1,True,True,True,6,unknown,Cuzco-Castillejos,flat,1793,555000
85,3,2,True,False,True,4,unknown,Cuatro Caminos,flat,1633,485000
116,3,2,True,True,False,5,unknown,Cuzco-Castillejos,flat,1320,349000
80,3,1,True,False,True,3,unknown,Berruguete,flat,1052,245000
98,2,2,True,False,True,2,bad,Cuatro Caminos,flat,1496,425000
256,5,3,True,False,True,5,unknown,Cuzco-Castillejos,flat,1900,1200000
257,3,4,True,True,True,1,good,Cuatro Caminos,duplex,5344,1475000
301,5,4,True,True,True,2,good,Cuzco-Castillejos,flat,4782,1320000
100,3,1,True,False,True,3,unknown,Cuatro Caminos,flat,1542,445000
149,4,2,True,False,True,0,unknown,Cuatro Caminos,flat,1872,589200
175,5,3,True,True,True,5,unknown,Cuatro Caminos,flat,2428,857500
92,3,1,True,False,True,2,bad,Cuzco-Castillejos,flat,1320,349000
82,3,1,True,False,True,4,bad,Cuzco-Castillejos,flat,1225,310000
190,4,3,True,False,True,2,unknown,Cuzco-Castillejos,flat,2360,815000
87,3,2,True,False,True,2,unknown,Cuatro Caminos,flat,1187,295000
71,2,1,True,False,True,1,unknown,Berruguete,flat,1122,270000
89,3,1,True,False,True,2,unknown,Bellas Vistas,flat,1161,285000
140,4,3,True,False,True,1,unknown,Cuzco-Castillejos,flat,1644,490000
127,4,2,True,False,True,2,unknown,Cuatro Caminos,flat,1598,470000
301,5,3,True,True,True,9,good,Cuzco-Castillejos,flat,2401,1079000
124,3,2,True,True,True,2,unknown,Valdeacederas,flat,1368,369368
119,3,2,True,True,True,2,unknown,Valdeacederas,duplex,1366,368438
60,1,1,True,True,True,1,unknown,Valdeacederas,flat,1108,265055
35,1,1,True,False,True,1,unknown,Valdeacederas,flat,662,129000
79,3,2,True,False,True,1,unknown,Berruguete,flat,1311,345000
170,4,3,True,True,True,3,bad,Cuatro Caminos,flat,2311,788000
42,1,1,False,False,False,2,unknown,Bellas Vistas,flat,813,169000
64,2,1,False,False,False,1,unknown,Berruguete,flat,816,169990
66,3,1,False,False,True,2,unknown,Berruguete,flat,1038,240000
190,4,3,True,False,True,4,unknown,Cuatro Caminos,flat,2295,780000
123,3,2,True,False,True,1,bad,Cuatro Caminos,flat,1519,435000
199,4,3,True,True,True,1,bad,Cuatro Caminos,flat,2386,830000
69,2,2,True,False,True,2,unknown,Valdeacederas,flat,1065,249624
69,2,2,True,False,True,1,unknown,Valdeacederas,flat,1026,235756
45,1,1,True,False,True,3,unknown,Valdeacederas,attic,904,196160
398,4,4,True,True,True,5,unknown,Cuzco-Castillejos,flat,10090,2785000
105,3,2,False,False,True,3,unknown,Cuzco-Castillejos,flat,1439,400000
106,3,2,True,False,True,1,good,Berruguete,flat,1223,309000
108,2,2,True,True,True,1,bad,Cuzco-Castillejos,flat,1781,550000
152,3,2,True,False,True,7,bad,Cuzco-Castillejos,flat,2234,750000
166,3,2,True,True,True,2,bad,Ventilla-Almenara,flat,2070,675000
312,5,5,True,False,True,1,bad,Cuzco-Castillejos,flat,4891,1350000
398,8,1,True,False,True,9,bad,Cuzco-Castillejos,flat,7173,1980000
114,4,3,True,False,True,2,bad,Cuzco-Castillejos,flat,2330,798000
92,3,2,True,True,True,1,unknown,Berruguete,flat,1148,280000
55,1,1,False,False,False,0,bad,Bellas Vistas,duplex,758,154000
76,3,1,True,False,True,5,unknown,Bellas Vistas,flat,1148,280000
174,3,2,False,True,True,2,unknown,Bellas Vistas,flat,1439,400000
74,3,1,True,False,True,1,unknown,Cuatro Caminos,flat,1168,287500
74,2,2,False,True,True,2,unknown,Bellas Vistas,flat,1286,334500
68,2,1,False,False,False,1,unknown,Valdeacederas,flat,847,179000
135,3,2,True,False,True,4,bad,Cuatro Caminos,flat,1701,515000
65,2,1,False,True,True,1,unknown,Berruguete,flat,979,219900
140,4,3,True,False,True,1,unknown,Cuzco-Castillejos,flat,1644,490000
203,4,4,True,True,True,1,unknown,Cuatro Caminos,flat,5706,1575000
280,2,2,False,True,False,0,bad,Berruguete,flat,1689,510000
133,3,2,True,True,True,1,good,Cuatro Caminos,flat,2087,682500
109,3,2,False,False,True,2,bad,Bellas Vistas,duplex,1576,460000
90,3,2,False,False,True,1,unknown,Valdeacederas,flat,1119,269000
120,4,3,True,False,True,4,unknown,Cuatro Caminos,flat,1839,575000
238,5,4,True,True,True,3,bad,Cuzco-Castillejos,flat,4710,1300000
85,3,2,True,False,False,2,unknown,Cuatro Caminos,flat,1262,325000
176,3,2,True,True,True,1,unknown,Cuatro Caminos,attic,2119,1160000
58,2,2,False,False,True,0,unknown,Cuatro Caminos,flat,1067,250000
115,2,2,True,True,True,2,good,Cuzco-Castillejos,flat,1655,495000
88,1,1,False,False,True,3,bad,Valdeacederas,attic,997,226000
93,3,2,True,False,True,1,good,Valdeacederas,flat,1323,350000
106,2,2,True,False,True,0,good,Valdeacederas,flat,1148,280000
144,4,2,True,True,True,4,bad,Ventilla-Almenara,flat,1644,490000
246,6,3,True,True,True,2,unknown,Cuatro Caminos,flat,2448,872000
140,4,2,True,False,True,7,bad,Ventilla-Almenara,flat,1639,488000
201,4,4,True,True,True,1,unknown,Cuatro Caminos,flat,5706,1575000
88,4,1,False,False,True,1,bad,Berruguete,flat,979,219900
198,4,5,True,True,True,8,good,Cuzco-Castillejos,flat,1165,1290000
66,2,1,True,False,True,3,unknown,Berruguete,flat,1052,245000
73,3,1,True,False,True,2,unknown,Berruguete,flat,917,199999
77,3,1,False,False,True,3,unknown,Berruguete,flat,979,220000
102,3,2,True,True,True,3,bad,Valdeacederas,flat,1428,395000
50,2,1,False,False,False,3,bad,Berruguete,flat,1064,249000
80,3,1,True,False,True,2,unknown,Valdeacederas,flat,1047,243000
301,5,4,True,True,True,2,bad,Cuzco-Castillejos,flat,1165,1290000
108,2,2,True,True,True,1,bad,Cuzco-Castillejos,flat,1781,550000
203,4,4,True,True,True,1,unknown,Cuatro Caminos,flat,5706,1575000
79,2,1,False,True,True,2,bad,Valdeacederas,flat,1130,273240
71,2,1,True,True,True,4,bad,Cuatro Caminos,flat,1356,364000
92,3,1,False,False,True,2,bad,Bellas Vistas,flat,1311,345000
65,2,2,True,True,True,2,unknown,Berruguete,flat,1197,299000
55,1,1,False,False,True,0,bad,Valdeacederas,duplex,625,119900
203,4,4,True,True,True,1,unknown,Cuatro Caminos,flat,5706,1575000
50,2,1,False,False,True,1,good,Valdeacederas,flat,762,155000
79,2,1,True,False,True,4,unknown,Cuatro Caminos,flat,1132,274000
60,3,1,True,False,True,2,bad,Bellas Vistas,flat,833,175000
80,3,1,False,False,True,2,unknown,Cuzco-Castillejos,flat,1272,329000
50,2,1,False,False,False,1,unknown,Bellas Vistas,flat,777,159000
214,5,3,True,False,True,2,bad,Ventilla-Almenara,flat,1943,620000
38,2,1,False,False,False,2,bad,Bellas Vistas,flat,686,135000
50,2,1,False,False,True,1,unknown,Valdeacederas,flat,850,179900
36,2,1,False,False,False,3,unknown,Berruguete,flat,625,120000
144,3,2,True,True,True,2,unknown,Cuzco-Castillejos,flat,2115,695000
65,2,2,False,False,True,0,bad,Berruguete,flat,847,179000
73,2,1,True,False,True,1,bad,Bellas Vistas,flat,1223,309000
236,5,4,True,True,True,5,bad,Cuatro Caminos,flat,2509,1000000
96,2,1,False,False,True,0,bad,Berruguete,flat,1093,259470
144,3,2,True,True,True,3,bad,Valdeacederas,duplex,1505,429000
119,2,2,True,False,True,6,unknown,Cuzco-Castillejos,flat,1839,575000
163,3,2,True,True,True,8,unknown,Cuzco-Castillejos,flat,2192,730000
162,3,2,True,True,True,4,unknown,Cuatro Caminos,flat,2384,829000
301,5,3,True,True,True,6,unknown,Cuzco-Castillejos,flat,2517,975000
76,3,1,False,False,True,3,unknown,Valdeacederas,flat,1081,255000
92,3,1,True,False,True,1,unknown,Cuzco-Castillejos,flat,1299,339900
230,4,3,True,True,True,8,bad,Cuzco-Castillejos,flat,2458,880000
90,3,2,True,True,True,3,unknown,Cuzco-Castillejos,flat,1296,339000
45,2,1,False,False,True,4,unknown,Valdeacederas,attic,970,217000
164,4,3,True,False,True,5,unknown,Cuatro Caminos,flat,2148,710000
48,2,2,True,False,True,3,unknown,Ventilla-Almenara,flat,913,199000
117,4,2,True,True,False,1,good,Niño Jesús,flat,1644,490000
108,3,1,True,True,True,2,bad,Ibiza,flat,1950,623000
87,3,1,True,False,True,3,unknown,Adelfas,flat,1197,299000
218,2,1,True,True,True,0,bad,Niño Jesús,duplex,2464,885000
118,3,2,True,True,False,1,bad,Pacífico,flat,1542,445000
126,3,3,True,False,True,1,unknown,Ibiza,flat,2326,796000
330,5,3,True,False,True,5,bad,Ibiza,flat,6847,1890000
325,5,4,True,True,True,5,bad,Ibiza,flat,6739,1860000
121,3,2,True,False,True,8,bad,Ibiza,attic,1964,629000
131,3,2,True,False,True,1,unknown,Adelfas,flat,1790,554000
150,5,2,True,False,False,1,unknown,Niño Jesús,flat,1781,550000
130,3,2,True,False,True,1,unknown,Ibiza,flat,2331,799000
107,3,1,True,False,False,3,unknown,Pacífico,flat,1393,380000
145,3,2,True,False,True,6,bad,Pacífico,attic,1850,580000
140,4,2,True,False,True,3,unknown,Ibiza,flat,2165,1150000
119,2,3,True,False,True,other,good,Jerónimos,flat,1885,595000
121,4,2,True,False,False,1,unknown,Ibiza,flat,1644,490000
280,4,3,True,True,True,4,unknown,Jerónimos,attic,5434,1500000
300,4,4,True,True,True,4,unknown,Jerónimos,attic,10869,3000000
174,5,2,True,True,True,4,unknown,Estrella,flat,1989,640000
166,4,3,True,False,True,2,unknown,Niño Jesús,flat,2417,850000
266,4,3,True,False,True,1,unknown,Niño Jesús,flat,2075,1169000
94,2,1,True,False,True,3,unknown,Niño Jesús,flat,1370,370000
135,3,2,True,False,True,2,unknown,Ibiza,flat,1747,535000
106,4,1,True,False,True,3,unknown,Ibiza,flat,2012,650000
154,4,2,True,False,True,4,unknown,Niño Jesús,flat,2417,850000
135,4,2,True,True,True,4,unknown,Adelfas,flat,1848,579000
97,3,2,True,False,False,7,unknown,Ibiza,flat,1633,485000
108,3,1,True,False,True,2,unknown,Ibiza,flat,1950,623000
119,3,2,True,True,False,1,good,Ibiza,flat,1747,535000
253,3,4,True,False,True,3,bad,Jerónimos,flat,7934,2190000
306,3,4,True,True,True,5,good,Jerónimos,flat,7971,2200000
173,4,2,True,False,False,2,unknown,Ibiza,flat,2245,755000
173,4,2,True,False,True,2,unknown,Ibiza,flat,2245,755000
191,4,2,True,False,True,1,unknown,Ibiza,flat,2480,900000
168,3,2,True,True,True,1,good,Adelfas,attic,1966,630000
107,2,1,True,False,True,3,good,Adelfas,attic,1519,435000
215,3,3,True,True,True,5,unknown,Adelfas,flat,2452,875000
320,4,3,True,True,True,3,good,Jerónimos,flat,9782,2700000
112,2,1,True,True,True,6,bad,Ibiza,attic,1966,630000
212,5,3,True,True,True,7,unknown,Niño Jesús,flat,2361,1095000
154,2,2,True,False,True,6,bad,Pacífico,flat,1943,620000
91,3,2,True,False,True,3,unknown,Pacífico,flat,1621,480000
65,2,1,False,False,True,2,unknown,Pacífico,flat,1146,279000
36,2,1,False,False,False,0,unknown,Pacífico,flat,881,189000
254,4,3,True,False,True,4,good,Jerónimos,duplex,5434,1500000
68,1,1,True,False,True,0,good,Jerónimos,flat,1169,288000
130,3,2,True,False,False,4,unknown,Ibiza,flat,1758,540000
112,3,2,True,False,True,7,bad,Pacífico,flat,1375,372000
41,1,1,False,False,True,1,unknown,Adelfas,flat,827,173000
199,4,2,True,False,True,3,bad,Niño Jesús,flat,2475,895000
117,2,2,True,False,True,3,good,Ibiza,flat,1897,600000
221,5,3,True,True,True,2,unknown,Jerónimos,flat,7210,1990000
194,4,4,True,True,True,1,good,Niño Jesús,flat,2315,790000
249,4,3,True,True,True,4,unknown,Jerónimos,attic,5434,1500000
180,7,2,True,False,True,2,bad,Ibiza,flat,2159,715000
81,2,1,True,False,True,1,unknown,Estrella,flat,1462,410000
168,3,2,True,True,True,1,good,Adelfas,attic,2012,650000
100,3,2,True,False,True,7,unknown,Adelfas,flat,1460,409000
97,4,2,True,False,True,8,unknown,Adelfas,flat,1462,410000
141,3,2,True,True,True,1,good,Estrella,flat,1850,580000
134,4,2,True,False,False,5,unknown,Ibiza,flat,1897,600000
62,1,1,True,False,True,2,unknown,Pacífico,flat,1148,280000
144,3,2,True,True,True,6,bad,Pacífico,flat,2058,670000
123,4,2,True,True,True,1,unknown,Adelfas,flat,1655,495000
130,3,2,True,False,True,1,unknown,Pacífico,flat,1542,445000
112,4,2,True,False,True,7,unknown,Pacífico,flat,1375,372000
162,4,3,True,True,True,7,unknown,Estrella,flat,1897,600000
73,2,1,True,True,True,1,unknown,Pacífico,flat,1416,390000
140,4,3,True,False,True,2,bad,Jerónimos,flat,2159,715000
82,2,2,True,False,True,3,good,Niño Jesús,flat,1383,375500
100,4,2,True,False,True,1,unknown,Pacífico,flat,1542,445000
126,3,2,True,False,True,3,bad,Estrella,flat,1576,460000
129,3,2,True,True,True,7,good,Pacífico,flat,1962,628000
162,4,3,True,True,True,7,unknown,Estrella,flat,1897,600000
162,4,3,True,True,True,7,unknown,Estrella,flat,1897,600000
90,3,2,True,False,False,7,unknown,Pacífico,flat,1393,380000
215,6,3,True,True,True,4,unknown,Pacífico,flat,2386,830000
74,3,1,True,False,False,4,unknown,Pacífico,flat,1174,290000
156,4,2,True,True,True,1,unknown,Niño Jesús,flat,2315,790000
148,2,2,True,False,True,1,unknown,Jerónimos,flat,5434,1500000
142,5,2,True,False,True,1,unknown,Estrella,attic,1885,595000
68,1,1,True,False,True,other,good,Jerónimos,flat,1169,288000
138,4,2,True,True,True,4,bad,Pacífico,flat,1802,559000
221,4,3,True,False,False,6,good,Niño Jesús,flat,2315,790000
140,3,2,True,True,True,3,unknown,Adelfas,flat,1658,496000
104,4,2,True,False,True,1,unknown,Ibiza,flat,1712,520000
120,3,2,True,True,True,2,unknown,Pacífico,flat,1667,500000
345,4,5,True,False,True,4,bad,Ibiza,flat,10144,2800000
140,4,1,True,False,True,7,unknown,Ibiza,attic,2255,760000
281,6,4,True,True,True,4,bad,Niño Jesús,flat,6068,1675000
68,2,2,True,False,True,2,unknown,Ibiza,flat,2103,690000
86,3,1,True,False,True,2,bad,Pacífico,flat,1370,370000
230,4,3,True,True,True,5,unknown,Jerónimos,flat,6775,1870000
228,4,5,True,False,True,2,unknown,Jerónimos,flat,6884,1900000
108,3,1,True,True,True,2,unknown,Ibiza,flat,1950,623000
166,4,2,True,True,True,2,bad,Niño Jesús,flat,2417,850000
157,3,2,True,True,True,1,unknown,Jerónimos,flat,2124,699000
280,4,3,True,True,True,3,unknown,Jerónimos,flat,9782,2700000
146,4,2,True,True,True,4,unknown,Estrella,flat,2024,655000
242,4,6,True,False,True,2,bad,Jerónimos,flat,5615,1550000
157,4,2,True,True,True,4,unknown,Jerónimos,flat,1827,570000
161,4,2,True,True,False,3,unknown,Pacífico,flat,1779,549000
94,3,2,True,False,False,1,unknown,Ibiza,flat,1553,450000
91,3,1,True,False,True,4,unknown,Pacífico,flat,1320,349000
130,3,2,True,False,True,5,unknown,Pacífico,flat,1598,470000
153,3,2,True,True,True,6,unknown,Ibiza,flat,2515,955000
85,3,1,True,False,True,2,unknown,Pacífico,flat,1346,360000
168,4,3,True,False,True,3,unknown,Pacífico,flat,1839,575000
139,4,1,True,False,True,1,unknown,Pacífico,flat,1664,499000
167,4,2,True,True,True,9,unknown,Niño Jesús,flat,2457,1050000
85,3,2,True,False,True,6,unknown,Estrella,attic,1505,429000
152,3,2,True,True,True,2,bad,Pacífico,flat,1793,555000
61,1,1,True,False,False,2,bad,Ibiza,flat,1213,305000
130,2,1,True,False,True,7,unknown,Ibiza,flat,1938,618000
118,3,2,True,True,True,1,unknown,Estrella,flat,1701,514900
215,6,3,True,True,True,4,unknown,Pacífico,flat,2386,830000
51,2,1,False,False,False,1,unknown,Ibiza,flat,1132,274000
89,2,1,True,True,True,6,unknown,Adelfas,flat,1382,375000
86,3,1,True,False,True,0,bad,Ibiza,flat,1197,299000
60,1,1,True,True,True,9,unknown,Ibiza,flat,1608,474000
238,4,3,True,True,True,7,unknown,Jerónimos,flat,7065,1950000
97,3,2,True,True,False,8,unknown,Ibiza,flat,1781,550000
142,5,2,True,False,True,4,unknown,Ibiza,flat,1850,580000
140,4,2,True,True,True,2,unknown,Pacífico,flat,1483,419000
54,1,1,False,True,True,2,unknown,Adelfas,flat,1262,325000
116,4,3,True,False,True,3,unknown,Niño Jesús,flat,2012,649999
72,1,1,True,False,True,1,unknown,Adelfas,flat,780,160000
72,2,1,True,False,True,1,unknown,Adelfas,flat,780,160000
129,4,2,True,False,True,5,unknown,Ibiza,flat,1931,615000
117,4,2,True,False,True,6,bad,Pacífico,flat,1610,475000
120,3,2,True,False,True,1,good,Ibiza,flat,1779,549000
150,4,2,True,True,True,5,unknown,Pacífico,flat,1701,515000
110,2,2,True,False,False,1,unknown,Ibiza,flat,1655,495000
45,1,1,True,False,True,6,unknown,Ibiza,flat,1287,335000
104,3,2,True,False,True,6,unknown,Pacífico,flat,1439,400000
65,2,1,True,False,True,3,unknown,Adelfas,flat,1200,300000
93,3,2,True,False,False,6,unknown,Pacífico,flat,1382,375000
140,4,3,True,False,True,2,unknown,Jerónimos,flat,2159,715000
77,2,1,True,False,True,5,bad,Estrella,flat,1332,354000
129,3,2,True,True,True,7,unknown,Pacífico,flat,1914,607600
100,4,1,True,False,True,5,unknown,Estrella,flat,1416,390000
109,3,2,True,False,True,7,bad,Adelfas,flat,1393,380000
150,4,2,True,True,True,4,unknown,Ibiza,flat,2295,780000
240,5,3,True,True,True,7,unknown,Jerónimos,flat,7065,1950000
100,4,2,True,True,True,1,unknown,Pacífico,flat,1542,445000
28,1,1,True,False,False,0,unknown,Ibiza,flat,816,170000
50,1,1,True,False,True,1,bad,Adelfas,flat,886,190500
108,2,1,True,True,False,6,unknown,Pacífico,flat,1323,350000
124,3,2,True,False,True,1,bad,Ibiza,flat,1966,630000
68,1,1,True,False,True,0,bad,Adelfas,flat,1260,324000
138,3,2,True,True,True,2,good,Niño Jesús,flat,1664,499000
162,4,3,True,True,True,7,unknown,Estrella,flat,1897,600000
119,3,2,True,False,True,3,unknown,Pacífico,flat,1655,495000
250,3,4,True,False,True,2,unknown,Jerónimos,flat,7898,2180000
68,2,1,True,False,True,6,bad,Adelfas,flat,1187,295000
160,4,2,True,False,True,2,unknown,Jerónimos,flat,2394,835000
148,2,2,True,False,True,1,unknown,Jerónimos,flat,5434,1500000
120,2,2,True,True,True,7,unknown,Pacífico,flat,1519,435000
134,4,2,True,False,True,1,unknown,Adelfas,flat,1382,375000
169,4,3,True,True,True,1,unknown,Estrella,flat,2035,660000
97,4,1,True,False,True,5,unknown,Estrella,flat,1416,390000
700,5,6,True,True,True,6,good,Jerónimos,attic,31884,8800000
234,3,3,True,False,True,4,unknown,Jerónimos,attic,9057,2500000
83,3,1,True,False,True,7,bad,Estrella,flat,1320,349000
232,4,2,True,False,True,1,unknown,Jerónimos,flat,8333,2300000
122,4,2,True,False,True,6,unknown,Estrella,flat,1848,579000
392,4,4,True,True,True,3,unknown,Jerónimos,flat,11304,3120000
275,5,5,True,True,True,3,unknown,Niño Jesús,flat,5923,1635000
287,2,2,True,False,True,other,unknown,Ibiza,flat,1416,390000
53,2,1,True,False,True,3,unknown,Adelfas,flat,784,161000
220,5,4,True,True,True,3,bad,Niño Jesús,flat,2440,1060000
99,2,1,True,True,False,6,unknown,Pacífico,flat,1323,350000
337,4,3,True,True,True,other,unknown,Jerónimos,flat,7608,2100000
70,2,1,True,False,True,other,bad,Ibiza,flat,1038,240000
192,4,3,True,True,True,3,unknown,Jerónimos,flat,2012,650000
88,3,2,True,True,True,1,bad,Estrella,flat,1598,470000
118,3,2,True,False,True,1,unknown,Ibiza,flat,1839,575000
125,3,2,True,False,True,2,unknown,Pacífico,flat,1712,520000
105,3,2,True,False,True,2,good,Pacífico,flat,1662,498000
128,3,3,True,False,True,5,good,Ibiza,flat,2286,1119200
112,2,1,True,False,True,7,bad,Jerónimos,attic,2103,690000
161,3,2,True,True,True,5,unknown,Estrella,flat,1873,590000
48,2,1,True,False,False,1,unknown,Adelfas,flat,1009,230000
120,4,2,True,False,True,other,bad,Ibiza,flat,2035,660000
55,2,1,True,False,True,4,unknown,Ibiza,flat,1530,440000
55,2,1,True,False,True,4,unknown,Ibiza,flat,1530,440000
145,3,2,True,False,True,6,unknown,Pacífico,flat,1896,599900
95,3,1,True,False,True,2,unknown,Pacífico,flat,1299,340000
280,5,3,True,False,True,5,good,Niño Jesús,attic,5797,1600000
88,2,2,True,False,True,2,unknown,Niño Jesús,flat,1735,530000
158,3,2,True,False,True,4,unknown,Estrella,flat,2012,650000
160,2,2,True,False,True,6,bad,Pacífico,flat,1943,620000
30,1,1,True,False,False,0,bad,Jerónimos,flat,1405,385000
96,3,2,True,False,True,8,unknown,Adelfas,flat,1323,350000
96,3,2,True,False,True,8,unknown,Adelfas,flat,1323,350000
96,3,2,True,False,True,8,unknown,Adelfas,flat,1323,350000
126,3,2,True,False,True,3,bad,Estrella,flat,1633,485000
135,2,2,True,True,True,8,bad,Ibiza,attic,2425,855000
185,4,3,True,False,True,2,bad,Niño Jesús,flat,2514,950000
230,4,4,True,True,True,7,bad,Pacífico,attic,5797,1600000
280,4,4,True,False,True,5,good,Jerónimos,attic,10869,3000000
430,5,6,True,True,True,4,good,Jerónimos,duplex,15942,4400000
63,3,1,True,False,True,1,unknown,Pacífico,flat,1250,320000
149,4,3,True,True,True,5,unknown,Ibiza,flat,2331,799000
156,3,2,True,False,True,1,unknown,Estrella,flat,1779,549000
145,4,2,True,False,True,6,unknown,Jerónimos,flat,1689,510000
426,4,3,True,True,True,4,good,Jerónimos,flat,13768,3800000
147,4,3,True,True,True,1,good,Pacífico,flat,1781,550000
